SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
954	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.7493344972	-	-	-	-	YES	BioGRID ORCS
955	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.89153034982	-	-	-	-	YES	BioGRID ORCS
956	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.69716524322	-	-	-	-	YES	BioGRID ORCS
957	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.75772175098	-	-	-	-	YES	BioGRID ORCS
958	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.6066046131	-	-	-	-	YES	BioGRID ORCS
959	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.7342969823	-	-	-	-	YES	BioGRID ORCS
960	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.51644481936	-	-	-	-	YES	BioGRID ORCS
961	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.6952592407	-	-	-	-	YES	BioGRID ORCS
962	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.00244910567	-	-	-	-	YES	BioGRID ORCS
963	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.67341430829	-	-	-	-	YES	BioGRID ORCS
964	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.72777299667	-	-	-	-	YES	BioGRID ORCS
965	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.64662112676	-	-	-	-	YES	BioGRID ORCS
966	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.83209501388	-	-	-	-	YES	BioGRID ORCS
967	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.66195115929	-	-	-	-	YES	BioGRID ORCS
968	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.00704760878	-	-	-	-	YES	BioGRID ORCS
969	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.68382371235	-	-	-	-	YES	BioGRID ORCS
970	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.8000892613	-	-	-	-	YES	BioGRID ORCS
971	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.76073636819	-	-	-	-	YES	BioGRID ORCS
972	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.99560264603	-	-	-	-	YES	BioGRID ORCS
973	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.91169883246	-	-	-	-	YES	BioGRID ORCS
974	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.12057572165	-	-	-	-	YES	BioGRID ORCS
975	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.7271765071	-	-	-	-	YES	BioGRID ORCS
976	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.74681274532	-	-	-	-	YES	BioGRID ORCS
977	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.41525990935	-	-	-	-	YES	BioGRID ORCS
978	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.98185639249	-	-	-	-	YES	BioGRID ORCS
979	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.50281530196	-	-	-	-	YES	BioGRID ORCS
980	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.19943691694	-	-	-	-	YES	BioGRID ORCS
981	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.84237995877	-	-	-	-	YES	BioGRID ORCS
982	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.19258452956	-	-	-	-	YES	BioGRID ORCS
983	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.93176273015	-	-	-	-	YES	BioGRID ORCS
984	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.57506372473	-	-	-	-	YES	BioGRID ORCS
985	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.26328734362	-	-	-	-	YES	BioGRID ORCS
986	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.49597443254	-	-	-	-	YES	BioGRID ORCS
987	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.88388567611	-	-	-	-	YES	BioGRID ORCS
988	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.70364171159	-	-	-	-	YES	BioGRID ORCS
989	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.70163709314	-	-	-	-	YES	BioGRID ORCS
990	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.18127603916	-	-	-	-	YES	BioGRID ORCS
991	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.60517030963	-	-	-	-	YES	BioGRID ORCS
992	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.29337306853	-	-	-	-	YES	BioGRID ORCS
993	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.53681261177	-	-	-	-	YES	BioGRID ORCS
994	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.80746669618	-	-	-	-	YES	BioGRID ORCS
995	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.06521632856	-	-	-	-	YES	BioGRID ORCS
996	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.49161941406	-	-	-	-	YES	BioGRID ORCS
997	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.27711071284	-	-	-	-	YES	BioGRID ORCS
998	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.76352816888	-	-	-	-	YES	BioGRID ORCS
999	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.96747737108	-	-	-	-	YES	BioGRID ORCS
1000	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.25259915861	-	-	-	-	YES	BioGRID ORCS
1001	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.73283311214	-	-	-	-	YES	BioGRID ORCS
1002	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.59781534428	-	-	-	-	YES	BioGRID ORCS
1003	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.49352366331	-	-	-	-	YES	BioGRID ORCS
1004	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.23645160776	-	-	-	-	YES	BioGRID ORCS
1005	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.11778716753	-	-	-	-	YES	BioGRID ORCS
1006	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.73494427877	-	-	-	-	YES	BioGRID ORCS
1007	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.41576160174	-	-	-	-	YES	BioGRID ORCS
1008	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.98354618943	-	-	-	-	YES	BioGRID ORCS
1009	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.21707872725	-	-	-	-	YES	BioGRID ORCS
1010	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.45870180904	-	-	-	-	YES	BioGRID ORCS
1011	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.39213267512	-	-	-	-	YES	BioGRID ORCS
1012	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.63843060453	-	-	-	-	YES	BioGRID ORCS
1013	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.04896992422	-	-	-	-	YES	BioGRID ORCS
1014	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.31238055918	-	-	-	-	YES	BioGRID ORCS
1015	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.78526970245	-	-	-	-	YES	BioGRID ORCS
1017	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.63707	0.5774	0.836539	-	-	NO	BioGRID ORCS
1018	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.85346	0.8536	0.99999	-	-	NO	BioGRID ORCS
1019	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.11062	0.18433	0.999855	-	-	NO	BioGRID ORCS
1020	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	36.789	-	-	-	-	YES	BioGRID ORCS
1021	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	18.308	-	-	-	-	YES	BioGRID ORCS
1022	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-12.215	-	-	-	-	NO	BioGRID ORCS
1023	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-29.753	-	-	-	-	NO	BioGRID ORCS
1024	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-17.29	-	-	-	-	NO	BioGRID ORCS
1025	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.803	-	-	-	-	NO	BioGRID ORCS
1026	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	9.221	-	-	-	-	YES	BioGRID ORCS
1027	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-5.3	-	-	-	-	NO	BioGRID ORCS
1028	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	5.934	-	-	-	-	YES	BioGRID ORCS
1029	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.332	-	-	-	-	NO	BioGRID ORCS
1030	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	14.761	-	-	-	-	YES	BioGRID ORCS
1031	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	11.598	-	-	-	-	YES	BioGRID ORCS
1045	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.0029798	0.0095524	0.498073	-	-	NO	BioGRID ORCS
1046	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.36926	0.52016	1.0	-	-	NO	BioGRID ORCS
1048	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.043061	0.6501	0.96273	-	-	NO	BioGRID ORCS
1050	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.051492	0.58927	0.95745	-	-	NO	BioGRID ORCS
1052	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.21318	0.21375	0.83082	-	-	NO	BioGRID ORCS
1053	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.03577	0.67742	0.95797	-	-	NO	BioGRID ORCS
1056	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.53653	0.53631	0.999999	-	-	NO	BioGRID ORCS
1057	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.43271	0.43256	0.999752	-	-	NO	BioGRID ORCS
1058	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.9306	0.93085	0.999999	-	-	NO	BioGRID ORCS
1059	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.099866	0.099883	0.985233	-	-	NO	BioGRID ORCS
1060	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.36086	0.36099	0.999441	-	-	NO	BioGRID ORCS
1061	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.94564	0.94549	0.999995	-	-	NO	BioGRID ORCS
1062	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.245	-	-	-	-	NO	BioGRID ORCS
1063	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.665	-	-	-	-	NO	BioGRID ORCS
1064	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.635	-	-	-	-	NO	BioGRID ORCS
1065	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.325	-	-	-	-	NO	BioGRID ORCS
1066	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.175	-	-	-	-	NO	BioGRID ORCS
1067	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.5	-	-	-	-	NO	BioGRID ORCS
1075	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-2.35881329	0.00099	-	-	-	YES	BioGRID ORCS
1076	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.0	0.521877508	-	-	-	NO	BioGRID ORCS
1081	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.4339	0.036719	0.15088	-	-	YES	BioGRID ORCS
1082	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.059041	0.55846	0.73353	-	-	NO	BioGRID ORCS
1083	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.32926	0.0021741	0.022167	-	-	YES	BioGRID ORCS
1092	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.63	-1.0	0.123	0.0	-	NO	BioGRID ORCS
1094	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-4.7914	-	-	-	-	NO	BioGRID ORCS
1100	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-4.8408	-	-	-	-	NO	BioGRID ORCS
1104	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.808	-	-	-	-	NO	BioGRID ORCS
1107	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.097647	0.032573	0.90563	1.0	-	YES	BioGRID ORCS
1109	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.86728	0.93989	1.0	-	-	NO	BioGRID ORCS
1110	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.80013	0.87706	1.0	-	-	NO	BioGRID ORCS
1111	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	118.0	2e-06	-	-	-	YES	BioGRID ORCS
1112	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	148.0	2e-06	-	-	-	YES	BioGRID ORCS
1113	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.56	0.435	-	-	-	NO	BioGRID ORCS
1114	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	38.0	0.00662	-	-	-	NO	BioGRID ORCS
1119	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.32	0.55	0.397	-	-	NO	BioGRID ORCS
1121	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.921	-0.62	0.474	-	-	NO	BioGRID ORCS
1123	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.0142	0.03	0.865	-	-	NO	BioGRID ORCS
1132	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.61614	0.61624	0.95889	-	-	NO	BioGRID ORCS
1135	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.37	0.9	0.341	-	-	NO	BioGRID ORCS
1137	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.34	-0.74	0.134	-	-	NO	BioGRID ORCS
1140	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.92	-0.53	0.116	-	-	NO	BioGRID ORCS
1142	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.93	-0.35	0.292	-	-	NO	BioGRID ORCS
1144	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-3.531001159	0.04487051	-	-	-	YES	BioGRID ORCS
1145	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.85902	1.0	-	-	-	NO	BioGRID ORCS
1146	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.10914	1.0	-	-	-	NO	BioGRID ORCS
1147	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.618801808	3839.0	-	-	-	NO	BioGRID ORCS
1153	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.143273815	0.445888414	-	-	-	NO	BioGRID ORCS
1155	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.51575	0.99998	0.6851	0.999999	-	NO	BioGRID ORCS
1159	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.567368737	0.9914601	0.146617095	0.5807001	-	NO	BioGRID ORCS
1160	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.5616	1.0	0.22936	0.982035	-	NO	BioGRID ORCS
1161	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.017403027	-	-	-	-	NO	BioGRID ORCS
1162	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.037232196	-	-	-	-	NO	BioGRID ORCS
1163	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.142490196	-0.440421311	-	-	-	NO	BioGRID ORCS
1164	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.190804975	-0.659403928	-	-	-	NO	BioGRID ORCS
1165	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.151724122	-0.458289946	-	-	-	NO	BioGRID ORCS
1166	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.040855333	-0.249510804	-	-	-	NO	BioGRID ORCS
1167	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.976589	-	-	-	-	NO	BioGRID ORCS
1168	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.336833243	-	-	-	-	NO	BioGRID ORCS
1169	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.367441485	-	-	-	-	NO	BioGRID ORCS
1170	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.26855	0.26821	0.989766	-	-	NO	BioGRID ORCS
1171	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.46345	0.4632	0.9835	-	-	NO	BioGRID ORCS
1172	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.891863371	0.996161481	-	-	-	NO	BioGRID ORCS
1174	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	67.0	-	-	-	-	NO	BioGRID ORCS
1175	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.619788758	-	-	-	-	NO	BioGRID ORCS
1176	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.005613087	0.602951544	-	-	-	NO	BioGRID ORCS
1177	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.049138826	0.116525421	-	-	-	NO	BioGRID ORCS
1187	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.201805292	0.62776	0.999816	-	-	NO	BioGRID ORCS
1188	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.63	0.121	0.6957755	-	-	NO	BioGRID ORCS
1190	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.57	0.128	0.615330426	-	-	NO	BioGRID ORCS
1191	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.922906761	2.750640871	-	-	-	NO	BioGRID ORCS
1192	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.88e-05	0.0003391	0.019668	-	-	YES	BioGRID ORCS
1193	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.77e-07	1.8e-06	0.001444	-	-	YES	BioGRID ORCS
1199	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.43225	1.070107171	-	-	-	NO	BioGRID ORCS
1203	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1756.0	0.098767	1.0	-	-	NO	BioGRID ORCS
1204	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	386.0	0.00027309	0.013879	-	-	YES	BioGRID ORCS
1205	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.0062712	0.96145	0.99429	-	-	NO	BioGRID ORCS
1206	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.048937	0.86	0.98685	-	-	NO	BioGRID ORCS
1208	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.01008103	-	-	-	-	YES	BioGRID ORCS
1209	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.94739	0.94761	0.999952	-	-	NO	BioGRID ORCS
1210	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.2934	0.42808	0.998129	-	-	NO	BioGRID ORCS
1215	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.11487	0.23371	0.993831	-	-	NO	BioGRID ORCS
1218	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-2.324	-	-	-	-	NO	BioGRID ORCS
1220	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.90088	0.90094	1.0	-	-	NO	BioGRID ORCS
1221	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.43161	0.66129	1.0	-	-	NO	BioGRID ORCS
1222	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.27406	0.4805	1.0	-	-	NO	BioGRID ORCS
1224	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.12	-0.62	-	-	-	NO	BioGRID ORCS
1225	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.14	-0.67	-	-	-	NO	BioGRID ORCS
1227	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.010274	-	-	-	-	NO	BioGRID ORCS
1228	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.66	-3.73	0.119	-	-	NO	BioGRID ORCS
1229	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.0238	-0.37	0.679	-	-	NO	BioGRID ORCS
1238	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-6.35	8.13e-12	1.29e-09	-	-	YES	BioGRID ORCS
1239	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-3.82	0.012033466	0.3218529	-	-	YES	BioGRID ORCS
1240	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-3.19	0.00012129	0.001029833	-	-	YES	BioGRID ORCS
1241	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.6	0.433163513	0.858761039	-	-	NO	BioGRID ORCS
1242	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.93	0.004105196	0.061764406	-	-	NO	BioGRID ORCS
1243	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-3.57	9.07e-08	1.18e-06	-	-	YES	BioGRID ORCS
1244	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-3.84	1.49e-06	3.03e-05	-	-	YES	BioGRID ORCS
1245	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-2.12	0.138034182	0.527697925	-	-	NO	BioGRID ORCS
1246	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-7.88	2.13e-10	7.98e-09	-	-	YES	BioGRID ORCS
1247	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-6.06	2.31e-09	1.11e-07	-	-	YES	BioGRID ORCS
1249	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-1.7	0.134	-	-	-	NO	BioGRID ORCS
1250	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-1.17	0.657	-	-	-	NO	BioGRID ORCS
